Year,Team,Conf,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD
2010,Boston College,ACC,+6.37,108.9,102.6,64.2,+7.87,107.9,100.0
2010,South Carolina,SEC,+6.10,109.1,103.0,64.7,+6.41,108.0,101.6
2010,Seton Hall,BE,+6.00,110.5,104.5,69.2,+5.69,106.5,100.8
2010,UTEP,CUSA,+5.74,106.7,100.9,70.9,+1.46,103.6,102.2
2010,Utah St.,WAC,+5.70,114.6,108.9,62.9,-3.25,101.8,105.0
2010,North Carolina St.,ACC,+5.65,107.6,101.9,62.7,+9.18,108.6,99.4
2010,South Florida,BE,+5.41,107.4,102.0,63.4,+6.71,106.7,100.0
2010,Portland St.,BSky,+5.40,108.6,103.2,66.3,-3.50,102.7,106.2
2010,Illinois Chicago,Horz,+5.34,104.8,99.5,65.7,+2.20,104.0,101.8
2010,DePaul,BE,+5.28,111.8,106.6,65.7,+9.36,108.6,99.3
2010,LSU,SEC,+5.20,104.9,99.7,65.6,+6.41,106.9,100.4
2010,Wright St.,Horz,+5.04,104.0,98.9,59.7,+0.47,104.4,103.9
2010,UC Santa Barbara,BW,+4.93,102.3,97.3,65.2,-3.76,102.4,106.1
2010,Old Dominion,CAA,+4.90,106.5,101.6,63.0,+0.83,102.8,102.0
2010,Valparaiso,Horz,+4.70,107.9,103.2,65.7,+2.15,104.3,102.1
2010,San Diego,WCC,+4.64,101.6,97.0,63.0,+1.43,104.3,102.9
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,Northern Iowa,MVC,+4.62,105.9,101.3,59.2,+3.86,104.9,101.0
2010,Rider,MAAC,+4.62,108.2,103.6,68.7,-3.33,101.7,105.1
2010,Cornell,Ivy,+4.41,110.1,105.7,67.9,-6.93,99.1,106.0
2010,Iowa St.,B12,+4.38,101.7,97.4,64.1,+8.14,107.5,99.3
2010,Colorado,B12,+4.29,104.7,100.4,60.9,+8.94,107.5,98.6
2010,Boise St.,WAC,+3.89,108.7,104.8,70.7,-2.64,103.3,105.9
2010,UMBC,AE,+3.86,113.2,109.3,63.7,-4.31,100.7,105.0
2010,Georgia Southern,SC,+3.82,106.0,102.2,69.0,-0.34,104.1,104.4
2010,Belmont,ASun,+3.53,109.7,106.2,68.6,-5.21,100.9,106.1
2010,Penn St.,B10,+3.48,107.7,104.2,63.5,+6.66,106.2,99.6
2010,Cal St. Northridge,BW,+3.43,102.2,98.7,72.2,-3.53,102.5,106.0
2010,Indiana St.,MVC,+3.20,105.9,102.7,64.3,+6.27,106.9,100.6
2010,North Texas,SB,+3.11,105.9,102.8,68.0,-3.74,102.8,106.6
2010,Brown,Ivy,+3.07,108.9,105.8,61.1,-4.49,102.1,106.6
2010,Niagara,MAAC,+2.92,106.7,103.7,69.9,-2.32,102.8,105.1
2010,North Dakota St.,Sum,+2.88,107.0,104.1,67.0,-2.23,103.5,105.8
2010,Michigan,B10,+2.70,104.4,101.7,64.1,+9.46,107.9,98.5
2010,Sam Houston St.,Slnd,+2.70,96.5,93.8,67.6,-5.37,99.5,104.9
2010,Marshall,CUSA,+2.56,106.2,103.6,62.9,+1.62,103.6,102.0
2010,St. John's,BE,+2.44,98.6,96.2,63.9,+8.27,108.1,99.9
2010,Appalachian St.,SC,+2.41,105.8,103.4,65.3,-0.75,103.6,104.4
2010,Oakland,Sum,+2.39,111.7,109.3,67.1,-0.33,104.6,104.9
2010,Pacific,BW,+2.36,107.1,104.7,63.7,-4.38,101.2,105.6
2010,Robert Morris,NEC,+2.27,103.3,101.1,69.0,-7.01,99.5,106.5
2010,Green Bay,Horz,+2.02,107.1,105.1,65.4,+2.27,104.7,102.4
2010,Iowa,B10,+2.01,98.8,96.8,58.8,+4.88,106.3,101.4
2010,La Salle,A10,+1.93,107.4,105.5,68.9,+3.33,105.6,102.3
2010,Marist,MAAC,+1.92,106.3,104.4,63.3,-0.41,103.4,103.8
2010,Auburn,SEC,+1.92,109.8,107.8,65.1,+3.75,105.7,101.9
2010,American,Pat,+1.67,107.9,106.3,60.4,-4.23,99.9,104.1
2010,Richmond,A10,+1.48,101.4,99.9,61.5,+3.46,106.2,102.7
2010,Northern Arizona,BSky,+1.43,105.6,104.2,66.2,-4.70,101.6,106.3
2010,Northeastern,CAA,+1.42,103.2,101.7,61.4,+0.95,103.5,102.5
2010,Wichita St.,MVC,+1.41,104.3,102.8,60.5,+3.82,105.8,102.0
2010,Santa Clara,WCC,+1.34,100.9,99.6,59.7,-0.53,103.3,103.9
2010,Air Force,MWC,+1.18,100.9,99.7,56.3,+0.17,102.8,102.6
2010,Saint Louis,A10,+0.95,100.9,100.0,58.4,+4.19,106.4,102.2
2010,Chattanooga,SC,+0.89,102.4,101.5,72.0,+0.07,104.3,104.2
2010,Fordham,A10,+0.69,103.2,102.5,61.8,+5.01,106.6,101.6
2010,Lamar,Slnd,+0.56,108.1,107.6,69.9,-4.57,99.1,103.7
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,UC Irvine,BW,+0.48,104.2,103.8,62.8,-2.21,102.3,104.5
2010,UNC Wilmington,CAA,+0.35,108.2,107.9,66.5,-2.79,101.4,104.2
2010,Loyola MD,MAAC,+0.08,108.1,108.0,64.7,-3.03,101.9,104.9
2010,Tulane,CUSA,-0.13,102.1,102.2,63.5,+1.68,104.3,102.6
2010,Middle Tennessee,SB,-0.16,104.9,105.1,62.1,-0.54,104.6,105.1
2010,Charleston,SC,-0.21,106.7,106.9,65.8,-1.06,103.9,104.9
2010,Milwaukee,Horz,-0.26,100.7,100.9,67.0,+2.19,104.3,102.2
2010,Austin Peay,OVC,-0.30,104.6,104.9,65.5,-6.35,102.5,108.8
2010,Morgan St.,MEAC,-1.01,100.0,101.0,64.7,-9.48,98.3,107.7
2010,Holy Cross,Pat,-1.03,101.3,102.3,59.6,-2.88,101.5,104.4
2010,George Washington,A10,-1.10,100.9,102.0,63.4,+5.51,107.4,101.9
2010,UNC Asheville,BSth,-1.21,107.2,108.4,64.4,-5.78,101.1,106.9
2010,Mount St. Mary's,NEC,-1.32,99.3,100.6,66.1,-5.35,101.6,106.9
2010,East Tennessee St.,ASun,-1.38,103.9,105.3,71.3,-3.07,102.0,105.1
2010,Vermont,AE,-1.73,101.0,102.7,68.8,-5.82,101.4,107.2
2010,Albany,AE,-1.82,103.1,104.9,63.4,-5.85,100.2,106.1
2010,TCU,MWC,-1.87,100.7,102.5,66.7,+0.09,101.9,101.8
2010,Central Michigan,MAC,-2.06,103.1,105.2,67.9,+2.54,104.3,101.8
2010,New Orleans,SB,-2.07,104.7,106.7,68.2,-3.36,101.8,105.2
2010,UT Arlington,Slnd,-2.31,101.3,103.6,68.6,-4.81,99.5,104.3
2010,Buffalo,MAC,-2.46,100.6,103.1,71.2,+0.96,103.7,102.8
2010,Eastern Michigan,MAC,-2.48,104.7,107.2,62.4,-1.21,103.1,104.3
2010,Rutgers,BE,-2.52,96.2,98.8,64.6,+5.88,106.7,100.8
2010,Elon,SC,-2.63,98.0,100.6,61.8,+0.21,104.3,104.1
2010,Lafayette,Pat,-2.64,106.5,109.2,68.6,-4.88,99.2,104.1
2010,Weber St.,BSky,-2.72,99.6,102.4,63.9,-5.06,102.0,107.0
2010,High Point,BSth,-2.76,103.3,106.0,61.9,-6.36,100.5,106.8
2010,Gardner Webb,ASun,-2.97,103.6,106.6,70.1,-5.49,100.4,105.9
2010,William & Mary,CAA,-2.99,100.3,103.3,61.4,-1.04,102.2,103.2
2010,Fresno St.,WAC,-3.02,98.8,101.8,66.6,-2.72,103.1,105.8
2010,Northwestern,B10,-3.20,105.3,108.5,61.0,+8.25,107.4,99.1
2010,Colgate,Pat,-3.20,98.1,101.3,63.9,-5.71,100.2,105.9
2010,Little Rock,SB,-3.28,95.0,98.3,64.7,-5.46,101.0,106.5
2010,Wyoming,MWC,-3.32,100.8,104.1,68.6,+2.35,104.3,102.0
2010,Louisiana,SB,-3.42,97.6,101.0,63.5,-2.34,103.4,105.8
2010,Montana,BSky,-3.52,106.9,110.4,62.2,-3.97,101.9,105.8
2010,Lipscomb,ASun,-3.59,101.3,104.9,66.2,-6.32,99.8,106.1
2010,Purdue Fort Wayne,Sum,-3.85,100.5,104.4,65.6,+1.56,105.0,103.5
2010,Loyola Chicago,Horz,-3.88,100.1,104.0,60.3,+2.28,104.3,102.0
2010,Navy,Pat,-3.92,101.5,105.4,73.3,-8.48,97.3,105.7
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,Central Connecticut,NEC,-3.96,104.3,108.3,62.5,-6.62,100.5,107.1
2010,Murray St.,OVC,-3.97,104.3,108.3,63.8,-8.80,100.8,109.6
2010,Wofford,SC,-4.05,106.7,110.8,61.2,+1.17,104.0,102.9
2010,Bowling Green,MAC,-4.30,100.5,104.8,63.7,+0.84,103.9,103.1
2010,Liberty,BSth,-4.55,103.6,108.2,62.3,-6.02,101.8,107.8
2010,Alabama St.,SWAC,-4.55,102.0,106.5,64.3,-13.98,94.8,108.8
2010,Delaware,CAA,-4.57,97.7,102.3,64.9,-0.86,101.7,102.6
2010,Southeastern Louisiana,Slnd,-4.59,95.9,100.5,64.1,-4.98,99.5,104.5
2010,Sacred Heart,NEC,-4.74,101.7,106.4,67.9,-6.52,100.1,106.6
2010,Fairfield,MAAC,-4.97,105.2,110.1,60.5,-1.15,103.1,104.3
2010,Jacksonville,ASun,-5.02,102.1,107.1,66.1,-5.98,100.0,106.0
2010,Hampton,MEAC,-5.15,94.4,99.6,66.5,-9.14,97.6,106.8
2010,LIU,NEC,-5.17,100.6,105.8,69.4,-7.44,99.4,106.8
2010,Hofstra,CAA,-5.17,97.9,103.0,67.2,-2.29,101.5,103.7
2010,Utah Valley,ind,-5.22,105.0,110.2,60.6,-6.71,100.2,107.0
2010,James Madison,CAA,-5.33,103.9,109.3,68.6,-3.45,101.6,105.0
2010,Evansville,MVC,-5.47,98.8,104.3,62.8,+3.48,105.6,102.2
2010,St. Bonaventure,A10,-5.58,104.7,110.2,64.8,+2.25,104.7,102.5
2010,Iona,MAAC,-5.70,95.2,100.9,66.3,-2.49,103.0,105.5
2010,Southern Utah,Sum,-5.82,102.2,108.0,64.7,-1.39,104.2,105.6
2010,Toledo,MAC,-5.85,94.1,99.9,64.3,+3.89,106.0,102.1
2010,Youngstown St.,Horz,-5.88,97.9,103.8,67.2,+3.76,105.2,101.4
2010,Florida Atlantic,SB,-5.88,102.7,108.6,68.6,-4.02,101.2,105.2
2010,Binghamton,AE,-5.89,100.0,105.9,62.3,-5.84,101.5,107.4
2010,East Carolina,CUSA,-6.08,103.8,109.9,65.2,+1.09,103.5,102.5
2010,Boston University,AE,-6.08,97.2,103.3,63.1,-4.37,101.9,106.3
2010,Pepperdine,WCC,-6.39,99.9,106.3,72.7,+1.33,104.0,102.6
2010,Wagner,NEC,-6.44,97.1,103.6,67.4,-8.81,99.5,108.3
2010,Tennessee St.,OVC,-6.76,104.1,110.8,68.6,-6.32,102.1,108.4
2010,Montana St.,BSky,-6.95,104.8,111.8,66.4,-4.18,101.3,105.5
2010,Hawaii,WAC,-7.02,102.2,109.2,66.8,-3.48,101.6,105.1
2010,Yale,Ivy,-7.15,99.9,107.1,65.4,-4.77,101.4,106.2
2010,Denver,SB,-7.16,98.4,105.5,55.2,-1.93,102.9,104.8
2010,Ball St.,MAC,-7.21,95.7,102.9,61.1,+1.36,104.1,102.7
2010,Northern Colorado,BSky,-7.22,100.0,107.3,67.7,-4.78,101.3,106.1
2010,McNeese St.,Slnd,-7.26,96.6,103.8,65.2,-2.46,100.8,103.3
2010,Quinnipiac,NEC,-7.37,104.8,112.2,66.6,-7.16,99.3,106.4
2010,Manhattan,MAAC,-7.41,101.8,109.3,66.0,-4.72,100.6,105.4
2010,Troy,SB,-7.42,104.5,111.9,70.2,-1.83,103.2,105.1
2010,Towson,CAA,-7.45,99.2,106.7,65.5,-2.97,101.4,104.4
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,Bucknell,Pat,-7.46,95.8,103.3,62.2,-2.53,101.8,104.3
2010,Nicholls St.,Slnd,-7.52,94.9,102.4,64.8,-0.72,102.8,103.5
2010,Western Carolina,SC,-7.58,98.6,106.1,63.3,-0.50,104.1,104.6
2010,Hartford,AE,-7.73,102.4,110.1,66.5,-5.23,100.5,105.8
2010,Oregon St.,P10,-7.91,95.3,103.3,65.1,+7.87,108.7,100.8
2010,Tennessee Martin,OVC,-8.10,106.1,114.2,68.1,-7.99,100.2,108.2
2010,Eastern Washington,BSky,-8.11,96.3,104.4,64.0,-2.47,102.5,104.9
2010,Tennessee Tech,OVC,-8.17,99.9,108.1,69.9,-7.20,101.1,108.3
2010,Lehigh,Pat,-8.26,96.6,104.8,64.2,-6.99,98.8,105.8
2010,Detroit Mercy,Horz,-8.32,100.7,109.0,60.3,+1.91,104.2,102.3
2010,Georgia St.,CAA,-8.47,98.3,106.8,62.2,-2.80,101.4,104.2
2010,Northwestern St.,Slnd,-8.60,98.5,107.1,72.6,-2.35,101.0,103.3
2010,San Francisco,WCC,-8.63,99.1,107.7,65.9,-0.72,102.9,103.6
2010,VMI,BSth,-8.65,105.4,114.1,77.7,-7.36,99.7,107.0
2010,Western Illinois,Sum,-8.66,98.4,107.1,66.1,-1.58,104.7,106.3
2010,Drexel,CAA,-8.68,90.8,99.4,64.4,-2.48,102.1,104.6
2010,UMKC,Sum,-8.72,100.0,108.7,65.9,-0.81,104.4,105.2
2010,San Jose St.,WAC,-8.83,97.9,106.7,66.7,-2.39,103.6,106.0
2010,FIU,SB,-8.94,93.0,102.0,66.3,-1.33,103.6,104.9
2010,Texas St.,Slnd,-9.08,100.9,110.0,78.0,-6.26,98.9,105.2
2010,Columbia,Ivy,-9.20,97.3,106.5,61.9,-6.83,99.9,106.8
2010,Chicago St.,ind,-9.36,102.3,111.6,70.9,+2.04,105.5,103.4
2010,Army,Pat,-9.47,89.3,98.8,62.9,-6.08,100.6,106.7
2010,Colorado St.,MWC,-9.76,101.8,111.6,63.6,+4.67,105.0,100.3
2010,Northern Illinois,MAC,-9.81,96.9,106.7,69.4,+1.59,103.9,102.3
2010,Cal Poly,BW,-9.83,95.1,105.0,65.2,-1.16,103.4,104.5
2010,Portland,WCC,-9.88,98.9,108.8,62.6,-1.27,102.1,103.4
2010,Louisiana Monroe,SB,-10.02,102.1,112.1,65.1,+1.14,103.8,102.7
2010,Arkansas St.,SB,-10.29,104.9,115.2,64.1,-2.61,102.8,105.4
2010,Stetson,ASun,-10.29,93.7,104.0,64.5,-8.05,99.4,107.4
2010,Texas A&M Corpus Chris,Slnd,-10.42,96.7,107.1,63.6,-2.54,101.6,104.2
2010,South Dakota St.,Sum,-10.66,99.0,109.6,64.5,-3.37,103.1,106.5
2010,Delaware St.,MEAC,-11.16,101.3,112.5,55.5,-6.23,99.3,105.5
2010,New Hampshire,AE,-11.35,97.2,108.5,65.1,-6.18,100.9,107.1
2010,Saint Peter's,MAAC,-11.42,94.8,106.2,67.1,-3.37,103.0,106.3
2010,Eastern Kentucky,OVC,-11.48,97.6,109.1,60.0,-7.78,101.1,108.9
2010,Central Arkansas,Slnd,-11.66,94.2,105.8,65.1,-6.19,99.5,105.7
2010,Harvard,Ivy,-11.73,99.7,111.5,67.0,-4.91,100.6,105.5
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,Mercer,ASun,-11.85,97.6,109.5,70.9,-8.20,99.6,107.8
2010,UTSA,Slnd,-11.88,94.6,106.5,63.4,-2.28,101.5,103.8
2010,SMU,CUSA,-12.04,95.0,107.0,64.5,-0.07,103.0,103.0
2010,USC Upstate,ASun,-12.15,93.7,105.8,63.4,-1.21,102.9,104.1
2010,Coastal Carolina,BSth,-12.35,99.1,111.5,63.7,-5.01,102.5,107.5
2010,Morehead St.,OVC,-12.64,95.3,107.9,62.6,-7.16,101.8,109.0
2010,Campbell,ASun,-12.69,96.1,108.8,68.5,-7.61,100.7,108.3
2010,Penn,Ivy,-12.72,96.1,108.8,68.4,-5.54,100.9,106.5
2010,Norfolk St.,MEAC,-13.04,97.0,110.0,68.7,-12.79,95.4,108.2
2010,Furman,SC,-13.31,95.3,108.6,64.0,-0.40,104.0,104.4
2010,Idaho,WAC,-13.40,96.3,109.7,64.2,-1.81,103.2,105.0
2010,Presbyterian,ind,-13.62,97.6,111.2,58.5,+6.20,106.1,99.9
2010,UC Riverside,BW,-13.65,93.7,107.3,61.8,-1.52,102.7,104.3
2010,Idaho St.,BSky,-14.07,95.8,109.9,60.0,-1.07,103.4,104.5
2010,Radford,BSth,-14.36,95.9,110.2,68.2,-2.97,103.0,106.0
2010,Coppin St.,MEAC,-14.41,92.4,106.8,62.9,-7.38,98.1,105.5
2010,Samford,OVC,-14.41,96.9,111.4,54.6,-7.81,101.2,109.0
2010,Stony Brook,AE,-14.60,92.5,107.1,62.4,-6.84,100.3,107.1
2010,Florida A&M,MEAC,-14.71,94.3,109.0,65.6,-9.96,97.0,106.9
2010,Rice,CUSA,-14.74,86.7,101.5,65.2,+3.30,105.9,102.6
2010,Fairleigh Dickinson,NEC,-14.81,99.9,114.7,67.6,-4.79,100.8,105.6
2010,Long Beach St.,BW,-14.88,96.3,111.2,62.9,-3.03,102.2,105.2
2010,Canisius,MAAC,-15.08,95.0,110.1,64.0,-1.98,103.2,105.1
2010,Mississippi Valley St.,SWAC,-15.21,91.9,107.1,63.0,-11.00,96.7,107.7
2010,Florida Gulf Coast,ASun,-15.29,94.5,109.8,67.5,-5.51,99.9,105.4
2010,North Carolina A&T,MEAC,-15.38,96.1,111.5,67.3,-7.58,98.8,106.4
2010,Monmouth,NEC,-15.45,93.0,108.5,60.3,-5.08,101.1,106.2
2010,Southeast Missouri St.,OVC,-15.56,96.1,111.7,74.4,-8.03,100.9,108.9
2010,Kennesaw St.,ASun,-15.60,94.4,110.0,68.2,-8.52,98.1,106.6
2010,Princeton,Ivy,-15.68,93.2,108.9,58.8,-4.37,101.7,106.1
2010,Dartmouth,Ivy,-15.91,92.4,108.3,64.6,-7.02,100.0,107.1
2010,Southern,SWAC,-16.09,90.0,106.1,63.3,-11.33,96.7,108.0
2010,Jackson St.,SWAC,-16.17,93.0,109.2,70.0,-11.87,96.2,108.1
2010,Charleston Southern,BSth,-16.55,99.1,115.6,68.3,-4.82,102.1,106.9
2010,South Carolina St.,MEAC,-16.61,95.5,112.1,70.3,-10.71,96.9,107.7
2010,Alabama A&M,SWAC,-16.72,89.4,106.2,68.2,-14.24,94.6,108.9
2010,Saint Francis,NEC,-17.22,97.1,114.3,60.9,-5.57,100.4,105.9
2010,Cal St. Bakersfield,ind,-17.31,96.7,114.0,65.2,-5.85,101.2,107.0
2010,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2010,UC Davis,BW,-17.65,97.9,115.6,62.9,-2.92,101.9,104.8
2010,Maine,AE,-17.82,92.6,110.4,66.3,-5.33,100.5,105.9
2010,Bethune Cookman,MEAC,-18.40,92.1,110.5,57.8,-12.00,95.8,107.8
2010,Eastern Illinois,OVC,-18.41,95.7,114.1,61.6,-8.81,100.1,108.9
2010,Jacksonville St.,OVC,-18.47,97.4,115.8,67.3,-10.53,99.1,109.7
2010,Longwood,ind,-18.61,97.9,116.5,66.5,-4.68,99.9,104.5
2010,Louisiana Tech,WAC,-19.10,93.3,112.4,63.2,-4.94,101.2,106.1
2010,Arkansas Pine Bluff,SWAC,-19.61,87.7,107.3,62.7,-13.22,95.3,108.5
2010,The Citadel,SC,-20.95,94.9,115.9,62.1,+0.82,104.6,103.8
2010,Prairie View A&M,SWAC,-21.82,89.8,111.6,69.4,-10.71,97.0,107.7
2010,Loyola Marymount,WCC,-22.33,91.2,113.6,68.2,-0.71,102.0,102.7
2010,Sacramento St.,BSky,-22.44,90.0,112.4,68.7,-2.16,103.7,105.8
2010,North Carolina Central,ind,-23.17,85.3,108.5,68.3,+5.67,106.6,100.9
2010,Texas Southern,SWAC,-23.21,88.3,111.5,67.4,-8.75,97.8,106.6
2010,Howard,MEAC,-23.29,85.9,109.2,62.6,-7.55,99.1,106.6
2010,North Florida,ASun,-23.54,86.3,109.9,64.4,-5.56,100.0,105.5
2010,Grambling St.,SWAC,-24.32,90.9,115.2,68.4,-13.25,94.7,107.9
2010,Alcorn St.,SWAC,-24.83,93.5,118.3,67.8,-11.56,96.2,107.7
2010,Maryland Eastern Shore,MEAC,-28.29,86.1,114.4,67.1,-8.45,97.8,106.2
2010,NJIT,ind,-32.79,77.2,110.0,69.7,-5.53,102.2,107.7
2011,Kansas,B12,+35.21,120.9,85.7,66.8,+9.57,109.2,99.6
2011,Memphis,CUSA,+31.51,118.0,86.5,68.1,+5.83,107.0,101.1
2011,North Carolina,ACC,+30.22,122.1,91.9,72.5,+10.18,108.0,97.8
2011,UCLA,P10,+29.94,118.0,88.1,64.1,+10.03,109.3,99.3
2011,Wisconsin,B10,+26.68,113.5,86.8,61.1,+7.35,107.1,99.8
2011,Duke,ACC,+26.40,116.3,89.9,71.5,+10.06,109.1,99.0
2011,Georgetown,BE,+25.56,115.2,89.7,60.5,+8.48,108.2,99.8
2011,Louisville,BE,+25.41,113.1,87.7,65.3,+9.34,108.4,99.0
2011,Texas,B12,+25.09,120.6,95.5,63.9,+10.37,108.4,98.0
2011,Washington St.,P10,+24.32,115.1,90.8,58.3,+8.99,109.0,100.0
2011,Davidson,SC,+23.61,117.0,93.4,66.2,+3.36,105.2,101.8
2011,Stanford,P10,+22.75,113.6,90.9,63.4,+9.32,109.1,99.7
2011,Tennessee,SEC,+22.17,116.2,94.0,70.7,+9.58,109.4,99.8
2011,Marquette,BE,+22.16,115.3,93.1,66.6,+8.62,107.9,99.3
2011,Xavier,A10,+22.05,117.3,95.2,63.8,+6.94,108.1,101.2
2011,Clemson,ACC,+22.03,114.0,91.9,68.0,+9.53,109.3,99.8
2011,Drake,MVC,+21.46,120.0,98.5,62.9,+4.89,105.5,100.6
2011,West Virginia,BE,+21.29,114.6,93.3,63.8,+9.00,108.5,99.5
2011,Michigan St.,B10,+21.15,115.8,94.7,63.3,+8.71,108.2,99.5
2011,Butler,Horz,+19.97,116.2,96.2,59.5,+2.79,104.3,101.5
2011,Texas A&M,B12,+19.93,112.3,92.3,61.8,+8.28,107.4,99.1
2011,Pittsburgh,BE,+19.91,116.5,96.6,63.9,+9.52,107.8,98.3
2011,Arizona,P10,+19.14,116.4,97.3,63.5,+12.72,110.3,97.6
2011,Notre Dame,BE,+19.07,114.6,95.6,69.5,+6.88,107.5,100.6
2011,Gonzaga,WCC,+19.05,114.5,95.5,65.9,+2.57,104.0,101.5
2011,Kansas St.,B12,+18.90,114.2,95.3,69.7,+9.09,108.0,98.9
2011,Connecticut,BE,+18.90,115.2,96.3,67.1,+7.67,107.7,100.0
2011,USC,P10,+18.67,110.5,91.9,65.2,+11.18,109.7,98.5
2011,Indiana,B10,+18.43,114.6,96.1,66.2,+6.28,106.6,100.3
2011,Purdue,B10,+18.30,110.5,92.2,66.9,+6.41,106.2,99.7
2011,Ohio St.,B10,+17.79,110.2,92.4,64.0,+8.35,108.6,100.3
2011,New Mexico,MWC,+17.08,111.1,94.0,64.4,+1.13,104.0,102.9
2011,Mississippi St.,SEC,+16.77,108.2,91.5,66.6,+6.22,108.1,101.8
2011,Virginia Tech,ACC,+16.29,107.1,90.8,65.8,+7.41,107.9,100.5
2011,BYU,MWC,+15.76,107.4,91.7,67.8,+1.47,104.2,102.7
2011,Oregon,P10,+15.66,118.8,103.1,65.8,+10.56,108.9,98.4
2011,Miami FL,ACC,+15.38,112.5,97.1,65.8,+7.78,106.7,98.9
2011,Florida,SEC,+15.37,115.9,100.5,65.0,+3.13,105.1,102.0
2011,Nebraska,B12,+15.31,108.0,92.7,61.6,+6.19,106.4,100.2
2011,Arkansas,SEC,+15.19,111.4,96.2,66.5,+7.19,108.4,101.2
2011,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2011,Baylor,B12,+14.82,115.7,100.9,70.1,+7.58,106.9,99.3
2011,Saint Mary's,WCC,+14.66,109.2,94.6,66.4,+0.11,103.4,103.3
2011,Western Kentucky,SB,+14.60,111.9,97.3,68.2,-0.85,103.3,104.2
2011,Oklahoma,B12,+14.47,109.5,95.1,63.1,+9.45,108.3,98.9
2011,Saint Joseph's,A10,+14.32,115.1,100.8,64.0,+5.81,106.9,101.1
2011,Villanova,BE,+14.21,109.2,95.0,68.1,+9.14,108.9,99.8
2011,Syracuse,BE,+14.12,112.6,98.4,69.9,+7.96,107.8,99.9
2011,UNLV,MWC,+13.71,110.2,96.5,63.9,+3.10,104.3,101.2
2011,Arizona St.,P10,+13.62,110.2,96.6,61.2,+6.79,107.4,100.6
2011,Mississippi,SEC,+13.49,114.2,100.7,69.3,+5.66,106.7,101.0
2011,Illinois,B10,+13.47,107.5,94.0,61.0,+9.61,108.4,98.8
2011,Massachusetts,A10,+13.10,110.5,97.3,74.6,+5.26,107.3,102.0
2011,Georgia Tech,ACC,+13.10,114.5,101.4,68.6,+11.47,109.5,98.0
2011,Missouri,B12,+13.04,113.3,100.2,69.3,+8.57,107.1,98.6
2011,Kent St.,MAC,+13.04,107.8,94.8,65.1,+1.03,103.5,102.5
2011,Vanderbilt,SEC,+12.65,112.3,99.6,68.2,+5.20,107.4,102.2
2011,Temple,A10,+12.37,112.8,100.4,63.6,+6.08,107.4,101.3
2011,Illinois St.,MVC,+12.37,106.2,93.9,62.5,+4.12,106.5,102.4
2011,Florida St.,ACC,+12.26,108.7,96.4,64.8,+8.51,108.4,99.9
2011,Dayton,A10,+12.08,111.8,99.7,61.6,+5.31,106.5,101.2
2011,UAB,CUSA,+12.07,110.7,98.6,66.8,+2.74,104.3,101.6
2011,Southern Illinois,MVC,+12.04,105.7,93.7,61.1,+7.38,107.4,100.0
2011,Maryland,ACC,+11.99,107.1,95.1,69.9,+7.39,106.6,99.2
2011,Utah,MWC,+11.94,110.2,98.3,62.9,+5.24,106.0,100.8
2011,South Alabama,SB,+11.80,112.6,100.8,64.8,-2.07,103.1,105.2
2011,IUPUI,Sum,+11.68,116.5,104.8,60.9,-3.00,102.9,105.9
2011,California,P10,+11.51,115.8,104.3,67.8,+10.85,109.2,98.4
2011,VCU,CAA,+11.45,104.7,93.2,63.6,-1.67,102.4,104.0
2011,Washington,P10,+11.36,109.7,98.4,68.6,+9.10,108.7,99.6
2011,Minnesota,B10,+11.34,108.4,97.1,65.1,+5.28,105.5,100.2
2011,Houston,CUSA,+11.28,114.2,102.9,69.1,-0.90,102.2,103.1
2011,Rhode Island,A10,+11.20,115.1,103.9,69.6,+3.50,105.7,102.2
2011,Wake Forest,ACC,+10.82,107.7,96.9,68.8,+6.85,106.2,99.3
2011,Creighton,MVC,+10.80,108.7,97.9,65.5,+5.22,106.1,100.8
2011,Oklahoma St.,B12,+10.78,109.1,98.4,64.2,+9.94,108.6,98.6
2011,Akron,MAC,+10.48,110.9,100.4,62.8,+0.39,103.0,102.6
2011,Oral Roberts,Sum,+10.27,104.7,94.5,63.6,-0.01,105.4,105.4
2011,Kentucky,SEC,+10.01,107.8,97.8,62.4,+6.74,107.4,100.7
2011,Duquesne,A10,+9.97,108.9,99.0,73.4,+1.74,105.0,103.2
2011,George Mason,CAA,+9.68,110.7,101.0,61.6,-0.57,102.6,103.2
2011,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD
2011,Miami OH,MAC,+9.63,108.4,98.7,58.0,+6.42,106.4,100.0
2011,Tulsa,CUSA,+9.63,106.2,96.6,64.6,+1.24,104.2,103.0
